Coupon_id,early_prob,mid_prob,late_prob
11574,0.0,0.0,1.0
10486,1.0,0.0,0.0
4606,0.0,0.0,1.0
8084,0.0,1.0,0.0
9480,0.38461538461538464,0.23076923076923078,0.38461538461538464
13158,0.25,0.0,0.75
10253,0.0,0.0,1.0
12515,0.0,0.0,1.0
5340,1.0,0.0,0.0
2965,1.0,0.0,0.0
4021,0.0,1.0,0.0
601,0.14285714285714285,0.5714285714285714,0.2857142857142857
10164,0.42857142857142855,0.2857142857142857,0.2857142857142857
3609,0.16666666666666666,0.3333333333333333,0.5
4014,0.0,1.0,0.0
4261,1.0,0.0,0.0
6425,1.0,0.0,0.0
1777,0.0,1.0,0.0
11287,0.0,0.0,1.0
11963,0.0,1.0,0.0
7309,0.6,0.4,0.0
13768,0.0,0.0,1.0
166,1.0,0.0,0.0
10697,0.0,0.75,0.25
11090,0.0,1.0,0.0
8929,0.0,1.0,0.0
5307,0.0,1.0,0.0
3451,0.0,0.0,1.0
8354,0.0,1.0,0.0
9519,1.0,0.0,0.0
4445,0.0,0.0,1.0
3539,0.4,0.0,0.6
10194,0.0,0.0,1.0
17,0.26,0.27,0.47
3228,0.0,0.0,1.0
4407,0.0,0.0,1.0
8834,1.0,0.0,0.0
9576,1.0,0.0,0.0
11204,0.0,0.0,1.0
9390,0.4,0.4,0.2
8020,0.1,0.0,0.9
4273,0.3333333333333333,0.5,0.16666666666666666
6907,1.0,0.0,0.0
7350,0.0,0.0,1.0
8299,0.0,0.5,0.5
3437,0.0,1.0,0.0
1633,0.0,1.0,0.0
2981,1.0,0.0,0.0
6008,0.14285714285714285,0.2857142857142857,0.5714285714285714
1772,0.4,0.6,0.0
131,0.5,0.5,0.0
13763,0.0,0.0,1.0
2325,0.75,0.25,0.0
11624,1.0,0.0,0.0
1433,0.0,0.3333333333333333,0.6666666666666666
5649,0.0,1.0,0.0
12635,1.0,0.0,0.0
6546,1.0,0.0,0.0
13004,0.0,0.0,1.0
3351,0.5,0.5,0.0
6570,0.0,0.0,1.0
6521,0.22110552763819097,0.44221105527638194,0.33668341708542715
5756,0.0,0.6,0.4
3048,0.0,0.0,1.0
4640,0.5,0.16666666666666666,0.3333333333333333
7597,0.125,0.0,0.875
8942,0.06481481481481481,0.0,0.9351851851851852
4404,0.0,0.0,1.0
7424,0.25,0.375,0.375
1964,1.0,0.0,0.0
13251,1.0,0.0,0.0
11839,0.2631578947368421,0.5,0.23684210526315788
13219,1.0,0.0,0.0
2802,0.0,0.8,0.2
4490,0.6666666666666666,0.0,0.3333333333333333
26,0.0,1.0,0.0
10858,0.26666666666666666,0.36666666666666664,0.36666666666666664
1261,0.5,0.0,0.5
1769,0.6666666666666666,0.0,0.3333333333333333
10601,0.0,0.3333333333333333,0.6666666666666666
1865,0.0,1.0,0.0
286,1.0,0.0,0.0
6668,0.0,1.0,0.0
11176,1.0,0.0,0.0
4712,1.0,0.0,0.0
2794,0.0,1.0,0.0
1131,0.5,0.5,0.0
7451,1.0,0.0,0.0
13292,0.0,1.0,0.0
10744,0.0,0.0,1.0
9825,0.5,0.5,0.0
8358,0.25,0.25,0.5
3433,1.0,0.0,0.0
13972,0.0,1.0,0.0
2221,0.0,0.0,1.0
2668,0.6666666666666666,0.0,0.3333333333333333
5574,0.5,0.5,0.0
2875,0.6363636363636364,0.36363636363636365,0.0
1064,1.0,0.0,0.0
11760,0.6666666666666666,0.0,0.3333333333333333
6809,0.0,0.0,1.0
4624,0.0,0.0,1.0
5102,0.0,0.0,1.0
13492,1.0,0.0,0.0
7195,0.3333333333333333,0.3333333333333333,0.3333333333333333
11668,0.5,0.0,0.5
3208,0.0,0.5,0.5
876,0.0,0.0,1.0
9892,0.0,1.0,0.0
8937,0.0,1.0,0.0
3305,0.0,1.0,0.0
13310,0.0,1.0,0.0
10588,1.0,0.0,0.0
5433,0.5,0.5,0.0
5191,0.0,1.0,0.0
12312,0.0,0.0,1.0
6881,0.0,1.0,0.0
4036,0.14285714285714285,0.0,0.8571428571428571
12992,0.35714285714285715,0.2857142857142857,0.35714285714285715
1108,0.0,0.0,1.0
4395,0.0,0.5,0.5
8860,0.0,1.0,0.0
2860,0.0,0.6666666666666666,0.3333333333333333
11528,0.0,0.0,1.0
2690,0.0,1.0,0.0
3377,1.0,0.0,0.0
548,1.0,0.0,0.0
1827,0.0,0.6666666666666666,0.3333333333333333
12240,0.3333333333333333,0.3333333333333333,0.3333333333333333
12787,0.0,0.2,0.8
2537,0.0,1.0,0.0
12317,0.0,0.0,1.0
1046,0.0,0.0,1.0
4868,0.0,0.5,0.5
12584,0.0,1.0,0.0
1384,0.0,0.3333333333333333,0.6666666666666666
1161,0.42857142857142855,0.2857142857142857,0.2857142857142857
10979,0.0,1.0,0.0
6136,0.3333333333333333,0.6666666666666666,0.0
12461,0.0,0.5,0.5
8402,0.0,0.0,1.0
13620,1.0,0.0,0.0
11352,0.0,0.0,1.0
13677,1.0,0.0,0.0
6028,1.0,0.0,0.0
8202,0.0,0.0,1.0
6268,0.0,1.0,0.0
7028,0.0,1.0,0.0
6433,1.0,0.0,0.0
6357,0.0,0.0,1.0
13159,0.0,0.0,1.0
3042,0.0,0.0,1.0
2712,0.3333333333333333,0.6666666666666666,0.0
3987,0.5,0.0,0.5
9871,0.18536585365853658,0.3951219512195122,0.4195121951219512
3038,0.1346153846153846,0.0,0.8653846153846154
11380,0.0,0.6666666666666666,0.3333333333333333
8343,0.0,0.5,0.5
7534,0.26666666666666666,0.0,0.7333333333333333
11429,0.4,0.4,0.2
10408,0.0,1.0,0.0
10286,0.42105263157894735,0.42105263157894735,0.15789473684210525
842,0.2222222222222222,0.0,0.7777777777777778
8925,0.1111111111111111,0.5555555555555556,0.3333333333333333
4552,0.14285714285714285,0.42857142857142855,0.42857142857142855
6338,0.0,0.0,1.0
12657,0.0,1.0,0.0
8684,0.14285714285714285,0.14285714285714285,0.7142857142857143
1139,0.0,1.0,0.0
12974,0.0,0.5,0.5
13501,1.0,0.0,0.0
13008,0.2857142857142857,0.38095238095238093,0.3333333333333333
13265,0.0,0.0,1.0
3436,0.0,0.0,1.0
3722,0.3333333333333333,0.1111111111111111,0.5555555555555556
5257,0.0,0.0,1.0
12769,1.0,0.0,0.0
835,0.0,1.0,0.0
1559,1.0,0.0,0.0
2187,0.4,0.6,0.0
8245,0.0,1.0,0.0
7114,0.0,0.0,1.0
10335,1.0,0.0,0.0
6378,0.5,0.0,0.5
8436,1.0,0.0,0.0
9533,1.0,0.0,0.0
10626,1.0,0.0,0.0
10967,0.0,1.0,0.0
4601,1.0,0.0,0.0
3233,0.6666666666666666,0.0,0.3333333333333333
9839,0.0,0.6666666666666666,0.3333333333333333
12374,0.4642857142857143,0.14285714285714285,0.39285714285714285
9944,0.0,1.0,0.0
7149,0.0,1.0,0.0
5985,0.5555555555555556,0.4444444444444444,0.0
7605,0.2,0.2,0.6
5651,0.07142857142857142,0.42857142857142855,0.5
7506,0.5,0.25,0.25
13713,0.0,1.0,0.0
12489,1.0,0.0,0.0
11443,1.0,0.0,0.0
1799,0.3333333333333333,0.4666666666666667,0.2
9527,1.0,0.0,0.0
2274,0.3125,0.25,0.4375
7769,0.5454545454545454,0.09090909090909091,0.36363636363636365
7478,1.0,0.0,0.0
3590,1.0,0.0,0.0
8951,0.0,1.0,0.0
10458,0.0,0.0,1.0
2480,0.0,1.0,0.0
2205,1.0,0.0,0.0
10706,1.0,0.0,0.0
4859,0.5,0.0,0.5
2744,1.0,0.0,0.0
9540,0.0,0.25,0.75
7219,0.5,0.5,0.0
12527,0.12,0.0,0.88
10820,0.0,0.0,1.0
1899,0.0,1.0,0.0
10610,0.2,0.0,0.8
7884,0.0,1.0,0.0
10042,0.35714285714285715,0.2857142857142857,0.35714285714285715
6972,0.0,0.4,0.6
12966,0.0,0.0,1.0
5454,1.0,0.0,0.0
13396,0.07692307692307693,0.0,0.9230769230769231
6269,0.0,0.0,1.0
4364,0.0,0.6666666666666666,0.3333333333333333
6620,0.0,0.0,1.0
3912,0.0,0.0,1.0
12856,0.5,0.5,0.0
13689,0.0,1.0,0.0
11320,1.0,0.0,0.0
7758,1.0,0.0,0.0
6575,0.0,0.0,1.0
12118,0.5,0.0,0.5
8586,0.0,0.0,1.0
1689,1.0,0.0,0.0
9716,0.0,0.0,1.0
1851,1.0,0.0,0.0
374,0.0,0.0,1.0
10611,0.0,1.0,0.0
12969,0.0,0.6666666666666666,0.3333333333333333
1786,0.0,0.0,1.0
11366,0.5,0.0,0.5
9739,0.0,1.0,0.0
13629,1.0,0.0,0.0
12305,1.0,0.0,0.0
2092,0.0,0.0,1.0
13900,0.3333333333333333,0.0,0.6666666666666666
1114,0.375,0.2916666666666667,0.3333333333333333
7153,0.42857142857142855,0.2857142857142857,0.2857142857142857
6064,0.0,1.0,0.0
7834,1.0,0.0,0.0
558,0.3333333333333333,0.3333333333333333,0.3333333333333333
8719,0.0,0.5,0.5
1040,0.5,0.25,0.25
5441,0.0,1.0,0.0
11938,0.0,0.0,1.0
3882,0.0,0.0,1.0
375,0.5,0.25,0.25
2933,0.0,0.0,1.0
2971,0.0,0.0,1.0
4865,0.0,0.0,1.0
1908,1.0,0.0,0.0
8505,0.5,0.0,0.5
4696,0.0,0.0,1.0
1854,0.0,1.0,0.0
12379,0.0,0.0,1.0
7798,0.25,0.75,0.0
4352,0.0,0.0,1.0
7898,0.5,0.0,0.5
8789,0.0,0.0,1.0
802,0.36363636363636365,0.36363636363636365,0.2727272727272727
9509,0.0,0.0,1.0
4579,0.3333333333333333,0.0,0.6666666666666666
6373,0.3333333333333333,0.0,0.6666666666666666
13909,0.0,0.5,0.5
4208,1.0,0.0,0.0
12449,0.5,0.0,0.5
11598,0.0,1.0,0.0
948,0.0,1.0,0.0
6779,1.0,0.0,0.0
9151,0.16666666666666666,0.3333333333333333,0.5
6134,0.2,0.4666666666666667,0.3333333333333333
7077,0.0,0.3333333333333333,0.6666666666666666
4992,1.0,0.0,0.0
5427,0.0,0.0,1.0
164,0.25,0.25,0.5
10531,0.0,0.5,0.5
6852,0.0,0.5,0.5
9364,0.0,1.0,0.0
12863,0.0,0.6666666666666666,0.3333333333333333
8987,0.0,1.0,0.0
381,1.0,0.0,0.0
11207,0.3333333333333333,0.0,0.6666666666666666
6616,0.0,1.0,0.0
3170,0.0,0.0,1.0
8003,0.6666666666666666,0.0,0.3333333333333333
3699,0.0,0.0,1.0
3193,0.25,0.25,0.5
13683,0.09090909090909091,0.0,0.9090909090909091
9275,0.0,1.0,0.0
6154,0.6666666666666666,0.0,0.3333333333333333
7046,0.0,0.0,1.0
9665,0.5,0.25,0.25
5339,0.5,0.5,0.0
9653,0.0,0.0,1.0
9881,0.0,1.0,0.0
208,0.0,1.0,0.0
14009,0.2,0.0,0.8
1835,0.0,0.0,1.0
770,0.0,0.0,1.0
11362,0.2,0.4,0.4
9388,0.0,0.0,1.0
7893,0.3333333333333333,0.3333333333333333,0.3333333333333333
10340,0.0,1.0,0.0
7882,0.0,0.0,1.0
11827,0.75,0.25,0.0
1404,0.5,0.5,0.0
2062,0.25,0.75,0.0
6441,0.0,0.0,1.0
1750,0.0,0.0,1.0
10430,0.25,0.5,0.25
7385,0.0,1.0,0.0
10761,1.0,0.0,0.0
9953,0.0,1.0,0.0
11296,1.0,0.0,0.0
4555,0.0,0.3333333333333333,0.6666666666666666
10504,0.0,1.0,0.0
5051,0.0,1.0,0.0
1611,1.0,0.0,0.0
4109,0.0,0.0,1.0
11644,1.0,0.0,0.0
13521,1.0,0.0,0.0
8947,0.0,0.0,1.0
9531,0.2,0.2,0.6
1339,0.0,0.0,1.0
4314,0.0,0.3333333333333333,0.6666666666666666
4639,0.5,0.0,0.5
4232,0.4,0.6,0.0
3160,0.325,0.375,0.3
9645,0.0,0.0,1.0
10847,0.16666666666666666,0.5,0.3333333333333333
2538,0.0,0.5,0.5
2324,0.6,0.4,0.0
6508,0.0,0.5,0.5
13533,0.4,0.0,0.6
7129,0.0,0.0,1.0
10319,0.0,0.0,1.0
525,1.0,0.0,0.0
89,1.0,0.0,0.0
13073,0.0,1.0,0.0
10347,0.0,1.0,0.0
6430,0.0,0.0,1.0
12135,0.4444444444444444,0.3333333333333333,0.2222222222222222
4860,0.0,1.0,0.0
3560,0.0,1.0,0.0
6666,0.42857142857142855,0.0,0.5714285714285714
2075,0.0,0.0,1.0
13576,1.0,0.0,0.0
12356,0.0,1.0,0.0
4313,0.0,0.0,1.0
11168,0.21311475409836064,0.26229508196721313,0.5245901639344263
6813,0.0,0.0,1.0
7020,0.75,0.0,0.25
5251,0.3157894736842105,0.23684210526315788,0.4473684210526316
2940,0.0,1.0,0.0
9568,0.0,0.5,0.5
13233,0.6,0.0,0.4
9446,0.25,0.0,0.75
14008,0.0,0.6,0.4
943,0.0,0.0,1.0
13850,1.0,0.0,0.0
4441,0.16666666666666666,0.3333333333333333,0.5
10402,0.0,0.0,1.0
4067,0.0,0.0,1.0
4093,0.0,0.0,1.0
5590,0.0,0.0,1.0
5602,0.0,0.0,1.0
1208,1.0,0.0,0.0
13971,0.0,0.0,1.0
10067,0.3333333333333333,0.4444444444444444,0.2222222222222222
8276,0.0,0.0,1.0
3669,0.0,1.0,0.0
4058,0.0,0.5,0.5
4226,0.0,1.0,0.0
9124,0.5,0.0,0.5
7496,0.8888888888888888,0.1111111111111111,0.0
4664,0.0,0.0,1.0
10491,0.0,0.0,1.0
2102,0.0,0.0,1.0
10223,0.3333333333333333,0.6666666666666666,0.0
11457,0.5,0.5,0.0
6680,0.3333333333333333,0.0,0.6666666666666666
9947,0.4666666666666667,0.26666666666666666,0.26666666666666666
11254,0.0,1.0,0.0
4944,0.0,0.0,1.0
13149,0.0,0.5,0.5
9988,0.3333333333333333,0.6666666666666666,0.0
10719,0.5,0.0,0.5
11779,0.3333333333333333,0.3333333333333333,0.3333333333333333
5246,0.3333333333333333,0.0,0.6666666666666666
2745,0.6666666666666666,0.0,0.3333333333333333
9500,0.0,0.0,1.0
8822,0.0,0.0,1.0
9677,0.0,1.0,0.0
1000,0.6666666666666666,0.0,0.3333333333333333
257,0.0,1.0,0.0
8291,0.0,1.0,0.0
7363,0.0,1.0,0.0
3049,1.0,0.0,0.0
12128,0.0,1.0,0.0
10252,0.0,0.0,1.0
2516,0.2553191489361702,0.40425531914893614,0.3404255319148936
12080,0.2,0.0,0.8
1668,0.0,0.5,0.5
13414,0.25,0.5,0.25
5250,0.203125,0.6875,0.109375
4319,1.0,0.0,0.0
6262,0.3333333333333333,0.3333333333333333,0.3333333333333333
935,0.46153846153846156,0.15384615384615385,0.38461538461538464
2667,0.0,0.0,1.0
7097,0.0,0.0,1.0
11378,0.0,0.5,0.5
1216,0.0,0.0,1.0
6336,0.6666666666666666,0.0,0.3333333333333333
12762,0.0,0.0,1.0
12196,0.0,0.5,0.5
6001,0.0,0.0,1.0
11330,0.0,0.0,1.0
11728,0.0,0.5,0.5
11792,0.0,0.0,1.0
2666,0.45454545454545453,0.18181818181818182,0.36363636363636365
7741,1.0,0.0,0.0
8990,0.0,1.0,0.0
3926,0.6666666666666666,0.3333333333333333,0.0
10451,1.0,0.0,0.0
1541,0.0,0.0,1.0
13544,0.0,1.0,0.0
12758,0.0,1.0,0.0
1916,0.0,0.5,0.5
6954,0.0,1.0,0.0
1414,0.125,0.0,0.875
9226,0.5,0.25,0.25
5683,0.0,0.3333333333333333,0.6666666666666666
4521,0.16666666666666666,0.25,0.5833333333333334
3962,1.0,0.0,0.0
9113,0.3333333333333333,0.16666666666666666,0.5
4926,0.0,0.0,1.0
1128,0.3333333333333333,0.3333333333333333,0.3333333333333333
2453,1.0,0.0,0.0
7761,0.5,0.0,0.5
1464,0.5,0.0,0.5
9817,1.0,0.0,0.0
9702,1.0,0.0,0.0
13184,0.0,0.25,0.75
6155,0.5,0.0,0.5
9225,1.0,0.0,0.0
3865,1.0,0.0,0.0
841,0.3333333333333333,0.3333333333333333,0.3333333333333333
4212,0.0,0.0,1.0
9240,0.0,1.0,0.0
4137,0.0,0.0,1.0
7220,0.0,0.0,1.0
10040,0.0,1.0,0.0
5988,0.0,0.0,1.0
8124,0.3333333333333333,0.3333333333333333,0.3333333333333333
5425,1.0,0.0,0.0
5563,0.0,1.0,0.0
7731,0.0,1.0,0.0
11051,0.5,0.0,0.5
4713,0.2857142857142857,0.5714285714285714,0.14285714285714285
1308,0.0,0.0,1.0
753,0.2857142857142857,0.2857142857142857,0.42857142857142855
8692,0.25,0.0,0.75
9158,0.3333333333333333,0.6666666666666666,0.0
13118,0.5,0.5,0.0
3718,0.5,0.0,0.5
2165,0.0,0.5,0.5
11325,0.375,0.0,0.625
6651,0.125,0.0,0.875
10219,0.3333333333333333,0.5,0.16666666666666666
1200,0.0,1.0,0.0
13261,0.6,0.0,0.4
4973,0.0,1.0,0.0
3415,0.0,1.0,0.0
4113,0.125,0.25,0.625
8430,0.0,1.0,0.0
8081,0.0,0.0,1.0
11741,0.0,0.0,1.0
7107,0.0,0.5,0.5
185,0.0,0.0,1.0
8365,0.0,0.0,1.0
8998,0.09090909090909091,0.36363636363636365,0.5454545454545454
12961,0.3076923076923077,0.3076923076923077,0.38461538461538464
11275,0.35294117647058826,0.23529411764705882,0.4117647058823529
4635,0.391304347826087,0.30434782608695654,0.30434782608695654
6164,0.42857142857142855,0.0,0.5714285714285714
3995,0.0,0.0,1.0
452,0.3,0.1,0.6
7305,0.05263157894736842,0.6842105263157895,0.2631578947368421
7816,0.0,0.0,1.0
256,0.0,0.0,1.0
11240,0.0,0.5,0.5
6206,0.125,0.0,0.875
8322,0.0,0.0,1.0
1172,0.5,0.5,0.0
11995,0.0,1.0,0.0
5577,0.0,0.5,0.5
4899,0.0,0.0,1.0
1976,0.5,0.0,0.5
12110,0.0,0.6666666666666666,0.3333333333333333
3579,0.6666666666666666,0.0,0.3333333333333333
3202,1.0,0.0,0.0
4935,0.0,0.0,1.0
13564,0.0,1.0,0.0
2599,1.0,0.0,0.0
4627,0.43089430894308944,0.3821138211382114,0.18699186991869918
3563,0.2,0.45,0.35
8611,0.3333333333333333,0.6666666666666666,0.0
9096,0.5,0.0,0.5
3816,0.0,0.0,1.0
7345,0.0,0.0,1.0
1157,0.0,0.4,0.6
11684,0.5,0.0,0.5
6709,0.0,0.0,1.0
1738,0.0,0.3333333333333333,0.6666666666666666
14043,0.0,1.0,0.0
1087,0.5,0.0,0.5
11026,0.5,0.0,0.5
2412,0.0,0.5,0.5
5532,0.0,1.0,0.0
12875,0.0,0.0,1.0
201,0.3333333333333333,0.3333333333333333,0.3333333333333333
10518,1.0,0.0,0.0
10400,1.0,0.0,0.0
7450,1.0,0.0,0.0
10341,0.0,1.0,0.0
5312,0.16666666666666666,0.0,0.8333333333333334
678,0.0,0.5,0.5
9020,0.25316455696202533,0.0,0.7468354430379747
11377,0.5,0.5,0.0
5838,0.0,0.0,1.0
13771,1.0,0.0,0.0
4680,0.5,0.0,0.5
9172,0.0,0.5,0.5
4374,0.21428571428571427,0.7857142857142857,0.0
2787,0.375,0.125,0.5
1147,0.0,1.0,0.0
6083,0.0,0.6666666666666666,0.3333333333333333
13467,0.0,0.0,1.0
4666,0.0,0.75,0.25
12362,0.0,1.0,0.0
4347,0.0,0.0,1.0
5277,0.0,1.0,0.0
1871,0.0,1.0,0.0
11531,0.0,0.75,0.25
2809,0.0,0.0,1.0
344,0.0,0.0,1.0
1110,1.0,0.0,0.0
11658,0.0,1.0,0.0
8305,0.0,1.0,0.0
5860,1.0,0.0,0.0
10062,0.0,0.0,1.0
2494,0.0,1.0,0.0
1935,1.0,0.0,0.0
9243,0.0,0.0,1.0
7578,0.3333333333333333,0.0,0.6666666666666666
5555,0.0,0.6666666666666666,0.3333333333333333
7745,0.175,0.0,0.825
10405,0.3333333333333333,0.3333333333333333,0.3333333333333333
10201,0.5,0.5,0.0
12331,0.09836065573770492,0.6065573770491803,0.29508196721311475
11637,0.2388888888888889,0.38333333333333336,0.37777777777777777
3954,1.0,0.0,0.0
229,0.375,0.375,0.25
244,0.2,0.3,0.5
413,1.0,0.0,0.0
9781,0.0,1.0,0.0
12113,0.6666666666666666,0.0,0.3333333333333333
978,0.0,0.25,0.75
1346,1.0,0.0,0.0
11265,0.0,0.0,1.0
68,0.0,0.0,1.0
2470,1.0,0.0,0.0
2283,0.0,0.0,1.0
10764,0.3333333333333333,0.3333333333333333,0.3333333333333333
12460,1.0,0.0,0.0
104,0.6363636363636364,0.0,0.36363636363636365
246,0.0,0.0,1.0
10623,0.3333333333333333,0.6666666666666666,0.0
60,1.0,0.0,0.0
4706,0.0,0.3333333333333333,0.6666666666666666
13001,0.0,0.0,1.0
10788,1.0,0.0,0.0
702,0.0,0.0,1.0
6526,0.0,0.5,0.5
90,0.0,0.0,1.0
4085,0.0,0.0,1.0
10209,0.0,0.5,0.5
8333,0.0,0.5,0.5
3850,1.0,0.0,0.0
8923,0.4303030303030303,0.06666666666666667,0.503030303030303
1771,0.75,0.0,0.25
3713,0.15217391304347827,0.0,0.8478260869565217
9313,0.17647058823529413,0.0,0.8235294117647058
6982,0.0,0.3333333333333333,0.6666666666666666
13167,1.0,0.0,0.0
11776,0.0,0.0,1.0
4959,0.3333333333333333,0.0,0.6666666666666666
2976,0.0,0.0,1.0
12774,0.0,0.0,1.0
4535,0.2,0.2,0.6
6361,0.5,0.5,0.0
10233,1.0,0.0,0.0
8129,1.0,0.0,0.0
8727,0.0,1.0,0.0
3585,0.0,1.0,0.0
13458,1.0,0.0,0.0
13139,0.0,1.0,0.0
3469,0.0,0.0,1.0
10524,0.0,0.0,1.0
3963,1.0,0.0,0.0
12586,1.0,0.0,0.0
6478,1.0,0.0,0.0
7847,0.42857142857142855,0.2857142857142857,0.2857142857142857
13924,0.0,0.0,1.0
6036,1.0,0.0,0.0
8006,0.0,0.0,1.0
12668,0.0,0.5,0.5
12703,1.0,0.0,0.0
5265,1.0,0.0,0.0
2449,0.0,0.9,0.1
1382,0.0,0.5,0.5
10135,0.0,1.0,0.0
1785,0.0,0.0,1.0
10543,0.0,0.0,1.0
2768,0.2,0.0,0.8
10079,0.0,0.0,1.0
418,1.0,0.0,0.0
11201,0.0,1.0,0.0
10271,0.0,1.0,0.0
10990,0.42857142857142855,0.42857142857142855,0.14285714285714285
11479,0.0,0.0,1.0
9434,0.0,1.0,0.0
13981,1.0,0.0,0.0
5014,0.5,0.0,0.5
578,0.3333333333333333,0.3333333333333333,0.3333333333333333
13510,0.0,0.36363636363636365,0.6363636363636364
6679,0.2,0.3333333333333333,0.4666666666666667
1358,0.38461538461538464,0.0,0.6153846153846154
11946,0.0,0.0,1.0
11905,0.0,1.0,0.0
3138,0.21428571428571427,0.42857142857142855,0.35714285714285715
9439,0.4,0.2,0.4
11506,0.5,0.0,0.5
354,0.2,0.0,0.8
1968,0.0,0.0,1.0
11111,0.0,0.0,1.0
12322,0.0,1.0,0.0
12560,0.0,0.0,1.0
2465,0.0,0.0,1.0
5728,0.2631578947368421,0.15789473684210525,0.5789473684210527
8058,0.25,0.125,0.625
10649,0.16666666666666666,0.0,0.8333333333333334
6493,0.0,0.0,1.0
5562,0.5,0.0,0.5
9077,1.0,0.0,0.0
1472,0.6,0.2,0.2
1967,0.0,0.5,0.5
2661,0.3333333333333333,0.0,0.6666666666666666
11036,0.0,0.0,1.0
7932,1.0,0.0,0.0
7675,0.5,0.5,0.0
2321,0.0,0.0,1.0
5973,1.0,0.0,0.0
4063,0.0,0.0,1.0
10190,0.5,0.5,0.0
347,0.5,0.0,0.5
13450,0.43137254901960786,0.29411764705882354,0.27450980392156865
4128,0.11594202898550725,0.0,0.8840579710144928
8690,0.0,0.6666666666666666,0.3333333333333333
1656,0.0,0.0,1.0
7133,0.6666666666666666,0.0,0.3333333333333333
8321,0.0,0.375,0.625
2566,0.5,0.5,0.0
3689,1.0,0.0,0.0
2051,0.5,0.0,0.5
9490,0.0,1.0,0.0
1883,0.25,0.5,0.25
6583,0.0,1.0,0.0
8713,0.0,0.0,1.0
11408,0.0,0.0,1.0
13013,0.0,0.0,1.0
4551,0.4,0.2,0.4
5168,1.0,0.0,0.0
8331,1.0,0.0,0.0
13124,0.0,1.0,0.0
5975,1.0,0.0,0.0
1625,1.0,0.0,0.0
8460,0.0,0.0,1.0
6355,0.25,0.75,0.0
4871,0.0,1.0,0.0
12310,0.3125,0.28125,0.40625
12907,0.5333333333333333,0.06666666666666667,0.4
11298,0.14285714285714285,0.42857142857142855,0.42857142857142855
3921,0.0,0.0,1.0
10157,0.0,0.3333333333333333,0.6666666666666666
5084,0.5,0.5,0.0
8630,0.0,0.0,1.0
11311,0.6666666666666666,0.3333333333333333,0.0
439,0.0,0.0,1.0
12399,0.0,0.0,1.0
9875,0.0,0.0,1.0
11209,1.0,0.0,0.0
2374,0.6666666666666666,0.0,0.3333333333333333
7455,0.0,0.0,1.0
6216,0.0,1.0,0.0
5364,0.0,1.0,0.0
4231,1.0,0.0,0.0
10940,0.14285714285714285,0.21428571428571427,0.6428571428571429
840,1.0,0.0,0.0
3896,0.0,0.8,0.2
6126,0.2857142857142857,0.42857142857142855,0.2857142857142857
2635,0.0,1.0,0.0
8410,0.0,1.0,0.0
13574,0.3333333333333333,0.0,0.6666666666666666
9588,0.0,1.0,0.0
1316,0.0,0.0,1.0
2502,0.0,0.0,1.0
9642,0.0,0.0,1.0
5905,0.0,0.0,1.0
5161,0.0,0.0,1.0
8476,0.0,1.0,0.0
13693,0.5,0.5,0.0
2060,0.5,0.0,0.5
3780,0.0,0.6111111111111112,0.3888888888888889
8376,0.10344827586206896,0.0,0.896551724137931
8946,0.0,0.0,1.0
13294,0.0,0.0,1.0
6054,0.3333333333333333,0.0,0.6666666666666666
10766,0.0,0.0,1.0
13606,0.13333333333333333,0.0,0.8666666666666667
6794,0.0,1.0,0.0
10192,0.6666666666666666,0.0,0.3333333333333333
9685,0.4230769230769231,0.4230769230769231,0.15384615384615385
8168,0.3333333333333333,0.3333333333333333,0.3333333333333333
13443,0.4444444444444444,0.3333333333333333,0.2222222222222222
1302,0.0,0.5,0.5
8106,0.3333333333333333,0.6666666666666666,0.0
9074,0.0,1.0,0.0
7956,0.75,0.0,0.25
11206,0.0,0.6666666666666666,0.3333333333333333
12032,0.5,0.5,0.0
7860,1.0,0.0,0.0
4121,0.0,1.0,0.0
6983,0.0,0.0,1.0
11423,0.0,1.0,0.0
12753,0.30434782608695654,0.2608695652173913,0.43478260869565216
8940,0.5,0.0,0.5
3237,0.2109375,0.1796875,0.609375
8968,0.0,0.6666666666666666,0.3333333333333333
2519,0.6666666666666666,0.3333333333333333,0.0
10002,1.0,0.0,0.0
10390,0.6666666666666666,0.0,0.3333333333333333
6623,1.0,0.0,0.0
1210,0.0,1.0,0.0
2810,0.5,0.25,0.25
12589,0.0,1.0,0.0
8619,0.0,0.0,1.0
6050,0.3333333333333333,0.0,0.6666666666666666
13518,1.0,0.0,0.0
1924,0.0,0.0,1.0
1489,0.0,0.0,1.0
8149,0.75,0.0,0.25
6707,0.5,0.5,0.0
4346,0.0,0.5,0.5
4385,0.0,0.0,1.0
4275,1.0,0.0,0.0
931,0.0,0.0,1.0
9599,1.0,0.0,0.0
11780,0.0,0.5,0.5
5827,0.0,0.0,1.0
11700,0.0,0.0,1.0
5865,0.0,1.0,0.0
8938,1.0,0.0,0.0
2348,0.0,0.18181818181818182,0.8181818181818182
12809,0.0,0.0,1.0
6239,1.0,0.0,0.0
7874,0.75,0.0,0.25
12893,0.26666666666666666,0.0,0.7333333333333333
5271,0.0,0.0,1.0
12174,1.0,0.0,0.0
9044,0.5925925925925926,0.037037037037037035,0.37037037037037035
4301,0.3333333333333333,0.6666666666666666,0.0
9874,0.15384615384615385,0.38461538461538464,0.46153846153846156
